City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
343,Kirensk,RU,57.79,108.11,2.14,92,67,4.9,broken clouds
344,Dharchula,IN,29.85,80.53,49.69,42,0,4.47,clear sky
345,Ilulissat,GL,69.22,-51.1,12.2,51,100,20.8,overcast clouds
346,Nueva Concepcion,GT,14.2,-91.3,78.8,88,90,7.45,overcast clouds
347,Shenjiamen,CN,29.96,122.3,67.23,62,56,11.07,broken clouds
348,Ati,TD,13.22,18.34,76.59,19,0,14.74,clear sky
349,Paamiut,GL,61.99,-49.67,32.27,97,100,27.31,overcast clouds
350,Tucumcari,US,35.17,-103.72,66.2,22,1,5.82,clear sky
351,Kirakira,SB,-10.45,161.92,83.01,75,87,6.15,light rain
352,Songjianghe,CN,42.19,127.48,42.64,65,0,8.63,clear sky
353,Casino,AU,-28.87,153.05,75.99,44,100,3.36,overcast clouds
354,Anderson,US,34.53,-82.65,62.6,72,1,7.14,clear sky
355,Seoul,KR,37.57,126.98,60.8,77,1,8.7,haze
356,Zhigansk,RU,66.77,123.37,-13.63,89,76,4.38,broken clouds
357,Livny,RU,52.43,37.61,39.52,82,100,10.2,light rain
358,Tuburan,PH,6.64,122.27,82.4,83,75,2.24,broken clouds
359,San Rafael,AR,-34.62,-68.33,70.61,39,47,15.52,scattered clouds
360,Severo-Kurilsk,RU,50.68,156.12,36.46,78,67,5.95,broken clouds
361,Yarada,IN,17.65,83.27,78.8,83,20,3.36,mist
362,Komsomolskiy,UZ,40.43,71.72,35.6,34,72,4.7,broken clouds
363,Beloha,MG,-25.17,45.05,65.66,77,20,1.7,few clouds
364,Mineiros,BR,-17.57,-52.55,76.39,42,45,3.24,scattered clouds
365,Marsa Matruh,EG,31.35,27.25,62.6,77,40,4.7,scattered clouds
366,Sivas,TR,39.79,37,32,86,40,6.93,scattered clouds
367,Afzalpur,IN,17.2,76.35,70,81,0,8.12,clear sky
368,Port Lincoln,AU,-34.73,135.87,60.1,64,24,15.61,few clouds
369,Vao,NC,-22.67,167.48,75.33,77,0,11.56,clear sky
370,Kaitong,CN,44.81,123.15,39.63,59,0,9.75,clear sky
371,Pinheiro Machado,BR,-31.58,-53.38,57.99,95,48,15.01,scattered clouds
372,Yaring,TH,6.87,101.37,77,100,75,3.36,broken clouds
373,Ahipara,NZ,-35.17,173.17,67.77,86,99,14.72,overcast clouds
374,Vanavara,RU,60.34,102.28,-0.6,92,100,3.94,overcast clouds
375,Dauphin,CA,51.15,-100.05,23,91,1,6.93,clear sky
376,Victor Harbor,AU,-35.57,138.62,61,70,67,1.99,broken clouds
377,Mumford,GH,5.26,-0.76,78.93,89,54,10.69,broken clouds
378,Ranghulu,CN,46.65,124.87,36.48,70,0,11.14,clear sky
379,Ordu,TR,40.91,37.68,57.2,82,75,16.11,broken clouds
380,Villanueva De La Serena,ES,38.98,-5.8,55.99,88,100,5.99,light rain
381,Paita,PE,-5.09,-81.11,62.28,86,4,10.13,clear sky
382,Nehe,CN,48.48,124.83,28.45,92,0,6.93,clear sky
383,Denpasar,ID,-8.65,115.22,82.47,65,0,1.74,clear sky
384,Kralendijk,BQ,12.15,-68.27,82.4,74,85,10.29,overcast clouds
385,Strezhevoy,RU,60.73,77.59,33.8,98,90,6.71,light snow
386,Khuzhir,RU,53.19,107.34,17.33,86,10,11.18,clear sky
387,Solomenskoye,RU,44.22,44.35,45.41,72,96,10.87,light rain
388,Iqaluit,CA,63.75,-68.51,1.4,70,75,23.04,broken clouds
389,Ouahigouya,BF,13.58,-2.42,80.4,16,0,10.92,clear sky
390,Naifaru,MV,5.44,73.37,83.19,75,96,10.29,overcast clouds
391,Guerrero Negro,MX,27.98,-114.06,69.21,79,0,15.03,clear sky
392,Terra Nova,BR,-12.37,-40.67,71.08,88,100,7.85,overcast clouds
393,Makakilo City,US,21.35,-158.09,84.2,69,90,5.82,overcast clouds
394,Brenes,ES,37.55,-5.87,59,87,20,1.12,moderate rain
395,Tasiilaq,GL,65.61,-37.64,28.4,74,100,21.92,snow
396,Inhambane,MZ,-23.86,35.38,77.67,70,0,11.92,clear sky
397,Kosh-Agach,RU,50,88.67,12.78,89,1,1.95,clear sky
398,Ishigaki,JP,24.34,124.16,80.6,94,75,10.29,broken clouds
399,Quesnel,CA,53,-122.5,39.2,60,40,2.19,scattered clouds
400,Fallon,US,39.47,-118.78,60.8,29,75,21.92,dust
401,Kassala,SD,15.45,36.4,71.44,55,0,3.38,clear sky
402,Chulym,RU,55.1,80.96,37.09,95,100,7.99,overcast clouds
403,Bastrop,US,32.76,-91.87,64.4,82,90,6.33,overcast clouds
404,Tilichiki,RU,60.47,166.1,28.87,91,0,3.44,clear sky
405,Saint Anthony,US,45.02,-93.22,68,40,1,11.41,clear sky
406,Great Falls,US,47.5,-111.3,42.8,75,90,11.41,overcast clouds
407,Panzhihua,CN,26.59,101.71,62.51,66,9,1.3,clear sky
408,Coquimbo,CL,-29.95,-71.34,55.4,87,0,6.93,clear sky
409,Esperance,AU,-33.87,121.9,55.4,87,90,9.17,overcast clouds
410,Korla,CN,41.76,86.15,34.56,72,100,3.22,overcast clouds
411,Samarai,PG,-10.62,150.67,82.94,76,9,8.32,clear sky
412,Axim,GH,4.87,-2.24,78.53,90,100,9.46,overcast clouds
413,Qaqortoq,GL,60.72,-46.03,32,99,75,5.82,light snow
414,Toucheng,TW,24.86,121.82,82.99,59,100,12.35,overcast clouds
415,Awjilah,LY,29.11,21.29,62.55,66,30,8.75,scattered clouds
416,Paso De Los Toros,UY,-32.82,-56.52,63.43,90,2,11.81,clear sky
417,Laguna,US,38.42,-121.42,61,36,40,8.05,scattered clouds
418,Mezhdurechenskiy,RU,59.6,65.93,36.7,96,100,6.06,overcast clouds
419,Itaituba,BR,-4.28,-55.98,75.49,94,100,2.21,overcast clouds
420,High Level,CA,58.52,-117.14,8.6,78,40,4.7,scattered clouds
421,Prudy,RU,57.57,46.27,35.89,91,100,7.72,overcast clouds
422,Mogadishu,SO,2.04,45.34,79.16,82,25,4.97,light rain
423,Preobrazheniye,RU,42.9,133.91,53.31,63,49,9.89,scattered clouds
424,Pella,RU,59.78,30.82,46.99,85,50,13.73,scattered clouds
425,Koumac,NC,-20.57,164.28,81.99,60,0,8.34,clear sky
426,Jibuti,DJ,11.5,42.5,78.8,69,20,14.79,few clouds
427,Scarborough,GB,54.28,-0.4,48,93,57,9.6,broken clouds
428,Chernyshevskiy,RU,63.01,112.47,-7.98,90,56,2.3,broken clouds
429,Moa,CU,20.66,-74.94,76.62,80,100,4.54,overcast clouds
430,Obo,CF,5.4,26.49,70.59,91,100,1.45,overcast clouds
431,San Pedro,PH,14.35,121.02,84.2,74,75,5.37,broken clouds
432,Channel-Port Aux Basques,CA,47.57,-59.14,49.24,90,100,15.5,light rain
433,Fare,PF,-16.7,-151.02,80.4,76,34,17.11,scattered clouds
434,Ilebo,CD,-4.32,20.58,68.04,96,100,0.25,overcast clouds
435,Podyuga,RU,61.09,40.86,36.36,87,100,9.48,overcast clouds
436,Namtsy,RU,62.72,129.67,-13,83,0,4.47,clear sky
437,Portland,US,45.52,-122.68,46.99,97,68,6.76,broken clouds
438,Aripuana,BR,-9.17,-60.63,77.94,74,0,2.42,clear sky
439,Pervomayskoye,RU,43.92,46.71,47.8,66,100,11.27,overcast clouds
440,Yeppoon,AU,-23.13,150.73,82.4,58,40,12.75,scattered clouds
441,Esmeraldas,BR,-19.76,-44.31,75.2,78,0,9.17,clear sky
442,Labuhan,ID,-6.88,112.21,83.08,71,6,5.44,clear sky
443,Mayumba,GA,-3.43,10.66,78.17,90,100,10.04,moderate rain
444,Radcliff,US,37.84,-85.95,57.2,58,1,1.66,clear sky
445,Hovd,MN,48.01,91.64,27.64,87,0,0.2,clear sky
446,Karakol,KG,42.49,78.39,33.91,62,0,3.56,clear sky
447,Bilibino,RU,68.05,166.44,10.36,90,100,8.66,overcast clouds
448,Bialystok,PL,53.13,23.15,51.01,91,57,7.72,broken clouds
449,Koryazhma,RU,61.31,47.17,32.77,96,72,4.56,light snow
450,Bokajan,IN,26.02,93.78,66.34,92,65,0.63,broken clouds
451,Chantilly,US,38.89,-77.43,59,62,1,3.36,clear sky
452,Srednekolymsk,RU,67.45,153.68,-0.02,93,100,7.09,overcast clouds
453,Vaijapur,IN,19.92,74.73,64.38,49,0,4.61,clear sky
454,Chibuto,MZ,-24.69,33.53,80.1,62,0,4.45,clear sky
455,Belz,FR,47.68,-3.17,57,78,100,5.01,overcast clouds
456,Sambava,MG,-14.27,50.17,71.19,89,100,10.09,overcast clouds
457,Soligalich,RU,59.08,42.29,37.22,87,99,9.33,overcast clouds
458,Snasa,NO,64.25,12.38,48.24,81,100,12.08,overcast clouds
459,Payyannur,IN,12.1,75.2,77,88,40,2.24,mist
460,College,US,64.86,-147.8,26.01,85,90,10.76,snow
461,Hami,CN,42.8,93.45,38.7,61,0,6.69,clear sky
462,Tuy Hoa,VN,13.08,109.3,78.22,88,52,9.31,moderate rain
463,Arcata,US,40.87,-124.08,52,76,75,12.75,broken clouds
464,Pochutla,MX,15.74,-96.47,81,74,90,2.35,overcast clouds
465,Belaya Gora,RU,68.53,146.42,-10.26,90,50,4.27,scattered clouds
466,Airai,TL,-8.93,125.41,77.56,33,0,6.46,clear sky
467,Todos Santos,MX,23.45,-110.22,80.01,83,3,1.99,clear sky
468,Swellendam,ZA,-34.02,20.44,51.8,87,91,5.82,overcast clouds
469,Havre-Saint-Pierre,CA,50.23,-63.6,33.8,100,90,11.41,mist
470,Svirsk,RU,53.09,103.33,13.32,94,81,2.93,broken clouds
471,Grandview,US,38.89,-94.53,66.2,68,1,10.29,clear sky
472,Hatsukaichi,JP,34.35,132.33,62.01,89,100,0.29,overcast clouds
473,Tabas,IR,33.6,56.92,57.2,19,99,4.7,overcast clouds
474,Eyl,SO,7.98,49.82,74.39,70,0,9.19,clear sky
475,Labrea,BR,-7.26,-64.8,77.07,80,99,2.51,overcast clouds
476,Karaton,ID,-6.34,106.1,87.01,83,20,5.82,haze
477,Burayevo,RU,55.84,55.41,37.81,93,94,8.7,overcast clouds
478,Bandarbeyla,SO,9.49,50.81,73.35,82,11,7.99,few clouds
479,Zaragoza,ES,41.66,-0.88,66,82,75,20.8,broken clouds
480,Gadsden,US,34.01,-86.01,57.2,87,1,6.42,clear sky
481,Hadejia,NG,12.45,10.04,71.47,23,15,8.77,few clouds
482,Yuli,NG,9.7,10.27,73.6,25,0,6.87,clear sky
483,Cayenne,GF,4.93,-52.33,75.2,100,0,9.86,clear sky
484,Half Moon Bay,US,37.46,-122.43,55.4,87,75,6.93,light rain
485,Gisborne,NZ,-38.65,178,72,64,60,7,broken clouds
486,Jurado,CO,7.11,-77.76,74.28,81,67,4.85,broken clouds
487,Nanakuli,US,21.39,-158.15,84,69,90,5.82,overcast clouds
488,Leningradskiy,RU,69.38,178.42,27.99,98,100,8.86,light snow
489,Linqiong,CN,30.42,103.46,64,100,0,1.3,mist
490,Walvis Bay,NA,-22.96,14.51,59,93,0,3.36,clear sky
491,Morris,US,40.83,-74.53,59,76,5,3.36,clear sky
492,Santa Cruz,BO,-17.8,-63.17,84.2,66,54,4.7,smoke
493,Grand Gaube,MU,-20.01,57.66,70,77,0,4,clear sky
494,Sikonge,TZ,-5.63,32.77,73.4,46,20,11.41,few clouds
495,Ratnagiri,IN,16.98,73.3,74.39,54,0,7.34,clear sky
496,Olinda,BR,-8.01,-34.86,80.6,78,40,5.82,shower rain
497,Northam,GB,51.03,-4.22,51.01,92,14,4,few clouds
498,Wakkanai,JP,45.41,141.67,51.8,93,75,5.82,broken clouds
499,Filiates,GR,39.6,20.31,57.2,87,20,6.29,few clouds
500,Lorengau,PG,-2.02,147.27,85.32,72,100,11.23,overcast clouds
501,Mariel,CU,22.99,-82.75,73.4,88,75,6.93,broken clouds
502,Liverpool,GB,53.41,-2.98,43,93,94,4.7,overcast clouds
503,Baherden,TM,38.44,57.43,64.29,24,100,3.69,overcast clouds
504,Pathein,MM,16.78,94.73,77.14,87,0,7.14,clear sky
505,Barranca,PE,-10.75,-77.77,60.26,90,2,4.05,clear sky
506,Konstantinovka,RU,49.62,127.98,27.07,96,68,1.23,broken clouds
507,Celestun,MX,20.87,-90.4,78.39,83,80,14.58,light rain
508,Gedo,ET,9.02,37.45,48.58,87,65,0.69,broken clouds
509,Eskisehir,TR,39.78,30.52,48.2,81,40,6.93,scattered clouds
510,Mayo,US,38.89,-76.51,57.99,100,1,5.79,clear sky
511,Piacabucu,BR,-10.41,-36.43,77.23,87,7,9.73,clear sky
512,Yumen,CN,40.28,97.2,38.39,52,0,9.4,clear sky
513,Qeshm,IR,26.96,56.27,71.6,88,48,4.7,mist
514,Viedma,AR,-40.81,-63,53.01,85,0,1.01,clear sky
515,Fortuna,US,40.6,-124.16,52,81,75,8.05,broken clouds
516,South Venice,US,27.05,-82.42,77,78,1,16.11,clear sky
517,Sao Gabriel Da Cachoeira,BR,-0.13,-67.09,75.24,92,100,1.48,overcast clouds
518,Asau,RO,46.43,26.4,45,90,12,3.65,few clouds
519,Phan Thiet,VN,10.93,108.1,79.9,81,16,6.24,few clouds
520,Mosetse,BW,-20.75,26.65,77.79,42,0,6.8,clear sky
521,Castlegar,CA,49.3,-117.67,44.6,71,2,3.24,clear sky
522,Kjollefjord,NO,70.95,27.35,40.17,80,100,26.17,light rain
523,Berdigestyakh,RU,62.1,126.7,1.71,92,100,4.76,overcast clouds
524,Odweyne,SO,9.41,45.06,69.01,59,65,1.74,broken clouds
525,Dickson,US,36.08,-87.39,60.8,59,20,3.87,few clouds
526,Saravan,AM,39.72,45.65,46.4,93,40,4.7,scattered clouds
527,Sovetskiy,RU,61.36,63.58,35.11,97,100,6.33,overcast clouds
528,Kostomuksha,RU,64.57,30.58,37.81,80,0,12.1,clear sky
529,Kalmunai,LK,7.42,81.82,79.5,81,24,3.98,light rain
530,Iwanai,JP,42.97,140.51,58.05,71,0,10.49,clear sky
531,Conde,BR,-7.26,-34.91,78.8,83,75,9.17,broken clouds
532,West Lafayette,US,40.43,-86.91,64.4,52,1,5.82,clear sky
533,Bukama,CD,-9.2,25.85,71.64,85,0,1.92,clear sky
534,Ust-Kuyga,RU,70.02,135.6,-24.32,85,95,5.06,overcast clouds
535,Sabzevar,IR,36.21,57.68,54.84,33,100,4.43,overcast clouds
536,Merrill,US,45.18,-89.68,60.8,59,1,4.7,clear sky
537,Djambala,CG,-2.54,14.75,64.85,96,0,2.59,clear sky
538,Gasa,PS,31.5,34.47,62.01,82,0,3.36,clear sky
539,Kubinka,RU,55.58,36.69,41,80,0,13.42,clear sky
540,Qinnan,CN,33.25,119.91,64.98,50,0,7.34,clear sky
541,Minudasht,IR,37.23,55.37,57.2,82,75,3.06,broken clouds
542,Emba,KZ,48.83,58.14,44.78,71,100,9.64,light rain
543,Mount Isa,AU,-20.73,139.5,87.8,10,0,17.22,clear sky
544,Olga,RU,43.74,135.29,53.31,50,100,5.57,overcast clouds
545,Victoria Point,AU,-27.58,153.3,77,57,75,8.05,broken clouds
546,Vardo,NO,70.37,31.11,41.2,72,28,24.76,scattered clouds
547,Bystrzyca Klodzka,PL,50.3,16.64,39.99,94,94,2.62,overcast clouds
548,Kathmandu,NP,27.72,85.32,51.8,100,40,2.24,mist
549,Aqtobe,KZ,50.28,57.21,41,93,40,8.95,scattered clouds
550,Vestmannaeyjar,IS,63.44,-20.27,40.75,69,99,16.44,overcast clouds
551,Hunchun,CN,42.87,130.36,52.5,51,6,8.25,clear sky
552,Dudinka,RU,69.41,86.18,10.4,66,40,13.42,scattered clouds
553,Puerto Baquerizo Moreno,EC,-0.9,-89.6,66.74,77,0,10.33,clear sky
554,Antalaha,MG,-14.9,50.28,70.07,86,62,6.64,broken clouds
555,Katangli,RU,51.71,143.23,29.34,82,0,4.27,clear sky
556,Beisfjord,NO,68.38,17.6,44.6,65,100,36.91,light rain
557,Valdemarpils,LV,57.37,22.59,51.8,93,0,5.82,clear sky
558,Darhan,MN,49.49,105.92,23.23,84,0,5.14,clear sky
559,Avera,US,33.19,-82.53,68,82,90,6.93,overcast clouds
560,Antofagasta,CL,-23.65,-70.4,60.8,77,90,10.29,overcast clouds
561,Westport,US,41.14,-73.36,57.2,87,1,4.7,clear sky
562,Noyabrsk,RU,63.2,75.45,33.58,98,100,9.91,overcast clouds
563,Ouro Preto Do Oeste,BR,-10.75,-62.22,79.81,56,7,2.71,clear sky
564,Zmiyiv,UA,49.7,36.36,44.6,87,40,8.95,scattered clouds
565,Monrovia,LR,6.3,-10.8,78.8,94,75,6.96,broken clouds
566,Huambo,AO,-12.78,15.74,62.38,78,98,1.57,overcast clouds
567,Poya,NC,-21.35,165.15,84.18,51,0,7.87,clear sky
568,Kloulklubed,PW,7.04,134.26,84.2,79,90,4.7,overcast clouds
569,Sao Lourenco Da Serra,BR,-23.85,-46.94,62.6,77,40,10.29,scattered clouds
570,Vanimo,PG,-2.67,141.3,86.49,60,72,6.22,broken clouds
571,Camana,PE,-16.62,-72.71,63.81,76,49,4.61,scattered clouds
572,Puerto Carreno,CO,6.19,-67.49,80.04,85,80,3.96,light rain
573,Dunedin,NZ,-45.87,170.5,62.01,54,100,11.01,overcast clouds
574,Sanmenxia,CN,34.77,111.18,55.15,39,7,4.61,clear sky
575,Kidal,ML,18.44,1.41,71.85,21,0,12.5,clear sky
576,Bafoulabe,ML,13.81,-10.83,83.37,33,61,2.8,broken clouds
577,General Roca,AR,-39.03,-67.58,67.53,26,0,19.62,clear sky
578,Sorgun,TR,39.81,35.19,39.92,87,3,5.82,clear sky
579,Kurchum,KZ,48.57,83.65,32.45,85,92,2.57,overcast clouds
580,Bani,DO,18.28,-70.33,80.01,100,100,4.25,overcast clouds
581,Lisala,CD,2.15,21.52,69.21,98,100,1.3,overcast clouds
582,Bayir,TR,37.27,28.22,60.8,55,0,4.7,clear sky
583,Port Hardy,CA,50.7,-127.42,44.6,70,40,14.99,scattered clouds
584,Parambu,BR,-6.21,-40.69,82.54,43,91,3.62,overcast clouds
585,Shingu,JP,33.73,135.98,64.4,100,75,3.36,light intensity shower rain
586,Del Rio,US,29.36,-100.9,78.8,44,1,6.93,clear sky
587,Pyshchug,RU,58.89,45.71,34.41,91,100,6.67,overcast clouds
588,Anadyr,RU,64.75,177.48,26.6,86,90,20.13,light snow
589,Ugoofaaru,MV,5.67,73,83.44,73,100,8.95,overcast clouds
590,Kvarkeno,RU,52.08,59.73,41.92,86,100,12.77,light rain
591,Moyo,UG,3.66,31.72,66.13,98,46,1.7,scattered clouds
592,Koshurnikovo,RU,54.17,93.3,25.79,100,100,2.71,snow
593,Esteli,NI,13.09,-86.35,66.29,99,100,4.16,light rain
594,Shibetsu,JP,43.66,145.13,55.4,76,0,2.24,clear sky
595,Bang Saphan,TH,11.21,99.51,84,94,75,2.24,shower rain
596,Bongandanga,CD,1.5,21.05,68.81,98,100,1.52,overcast clouds
597,Kaka,TM,37.35,59.61,60.62,31,92,3.87,overcast clouds
598,Patrocinio,BR,-18.94,-46.99,67.35,57,0,2.51,clear sky
599,Wanning,CN,18.8,110.4,76.1,71,1,8.93,clear sky
600,Trofors,NO,65.53,13.41,48.2,93,100,21.92,light intensity shower rain
601,Xining,CN,36.62,101.77,32.88,74,0,1.03,clear sky
602,Le Pont-De-Claix,FR,45.12,5.71,51.01,87,3,4.25,clear sky
603,Trinidad,BO,-14.83,-64.9,84.9,30,0,2.42,clear sky
604,Pangkalanbuun,ID,-2.68,111.62,81.7,75,67,2.57,light rain
605,Simoes,BR,-7.6,-40.82,83.57,46,96,2.17,overcast clouds
606,Amapa,BR,1,-52,72.75,95,100,2.48,overcast clouds
607,Colonial Park,US,40.3,-76.81,57,62,1,3.51,clear sky
608,Mantua,IT,45.17,10.78,48,93,0,1.99,clear sky
609,Vagay,RU,57.94,69.02,37.83,79,100,8.55,overcast clouds
610,Gwadar,PK,25.12,62.33,72.45,70,0,6.91,clear sky
611,Churapcha,RU,62,132.43,-8.18,88,68,1.92,broken clouds
612,Vibo Valentia,IT,38.7,16.13,57.2,87,0,9.17,clear sky
613,Davenda,RU,53.56,119.32,20.07,90,100,6.44,overcast clouds
614,Bastia,FR,42.67,9.33,59,87,0,5.82,clear sky
615,Tsabong,BW,-26.02,22.4,74.14,25,0,2.13,clear sky
616,Tarsus,TR,36.92,34.88,64.4,48,0,6.93,clear sky
617,Haukipudas,FI,65.18,25.35,44.6,81,0,16.11,clear sky
618,Erenhot,CN,43.65,111.98,29.95,80,0,18.72,clear sky
619,Hudson Bay,CA,52.85,-102.38,25.65,91,99,1.14,overcast clouds
620,Monteiro,BR,-7.89,-37.12,74.1,73,13,13.27,few clouds
621,Temir,KZ,49.14,57.13,46.51,85,100,14.2,light rain
622,Katobu,ID,-4.94,122.53,88.05,50,0,3.65,clear sky
623,Zolotonosha,UA,49.67,32.04,48.13,80,99,10.02,overcast clouds
624,Nara,JP,34.69,135.8,60.8,87,75,2.24,broken clouds
625,Serenje,ZM,-13.23,30.24,63.19,37,0,4.38,clear sky
626,Liaocheng,CN,36.44,115.96,60.57,28,0,11.39,clear sky
627,Ixtapa,MX,20.7,-105.2,80.6,78,5,4.7,clear sky
628,Tura,IN,25.52,90.22,63.27,92,0,3.83,clear sky
629,Vestmanna,FO,62.16,-7.17,44.6,93,100,14.99,light rain
630,Henties Bay,NA,-22.12,14.28,59,92,0,1.01,clear sky
631,Hue,VN,16.47,107.6,73.4,100,75,2.24,broken clouds
632,Ypsonas,CY,34.69,32.96,64.4,63,0,2.24,clear sky
633,Cervo,ES,43.67,-7.41,55.99,91,100,4.09,overcast clouds
634,Roblin,CA,51.23,-101.36,27.7,92,100,8.86,overcast clouds
635,Banda Aceh,ID,5.56,95.32,79.92,78,100,4.29,overcast clouds
636,Puerto Quijarro,BO,-17.78,-57.77,82.72,26,0,3.74,clear sky
637,Mikhaylovka,RU,50.06,43.24,41,88,19,5.99,few clouds
638,Horki,BY,54.29,30.98,43.66,94,100,13.67,light rain
639,Adre,TD,13.47,22.2,68.38,25,0,14.61,clear sky
640,Marsabit,KE,2.33,37.99,65.53,92,48,10.29,scattered clouds
641,Mporokoso,ZM,-9.37,30.12,64.22,62,0,2.3,clear sky
642,Turukhansk,RU,65.82,87.98,13.06,96,100,12.68,light snow
643,Coihaique,CL,-45.58,-72.07,53.6,54,0,5.82,clear sky
644,Yuxia,CN,34.06,108.63,51.01,86,0,4.47,clear sky
645,Coahuayana,MX,18.73,-103.68,78.8,69,5,11.41,clear sky
646,Banyo,CM,6.75,11.82,67.44,61,83,2.73,broken clouds
647,Miahuatlan,MX,18.57,-97.43,64,69,69,1.99,broken clouds
648,Suntar,RU,62.14,117.63,-1.16,89,95,6.2,overcast clouds
649,Trat,TH,12.5,102.5,77.16,84,20,7.7,few clouds
650,Ouesso,CG,1.61,16.05,69.48,94,98,1.63,overcast clouds
651,Swan Hill,AU,-35.34,143.55,66.25,31,0,12.75,clear sky
652,Naryan-Mar,RU,67.67,53.09,34.47,98,100,4.54,overcast clouds
653,Nipawin,CA,53.37,-104,26.6,92,90,4.7,overcast clouds
654,Dehloran,IR,32.69,47.27,71.28,57,100,14.5,overcast clouds
655,Qasigiannguit,GL,68.82,-51.19,12.2,51,100,20.8,overcast clouds
656,Kameoka,JP,35,135.58,59,98,100,2.64,overcast clouds
657,Lewistown,US,40.6,-77.57,54,66,1,2.89,clear sky
658,Khandyga,RU,62.67,135.6,-8.99,83,98,1.74,overcast clouds
659,Bilma,NE,18.69,12.92,68.52,24,0,8.55,clear sky
660,Nadym,RU,65.53,72.52,27.48,98,100,9.35,overcast clouds
661,Broken Hill,AU,-31.95,141.43,62.6,48,0,12.75,clear sky
662,Zilair,RU,52.23,57.44,38.07,79,100,8.19,overcast clouds
663,Maxixe,MZ,-23.86,35.35,77.43,69,0,11.18,clear sky
664,Muisne,EC,0.6,-80.03,74.8,81,56,7.14,broken clouds
665,Caserta,IT,41.08,14.33,61,93,0,5.64,clear sky
666,Tarko-Sale,RU,64.92,77.78,30.99,94,93,10.18,overcast clouds
667,Traralgon,AU,-38.18,146.53,59,55,1,4,clear sky
668,Tukrah,LY,32.53,20.58,66.13,72,0,17.02,light rain
669,Biak,ID,-0.91,122.88,84.31,63,79,4.59,broken clouds
670,Tabou,CI,4.42,-7.35,77.59,86,100,5.01,overcast clouds
671,Vostok,RU,46.49,135.88,36.93,83,100,8.75,overcast clouds
672,Sept-Iles,CA,50.2,-66.38,35.6,93,100,4.7,moderate rain
673,Mackay,AU,-21.15,149.2,84.2,58,90,12.75,overcast clouds
674,Srivardhan,IN,18.03,73.02,72.7,49,0,7.31,clear sky
675,Khoristi,GR,41.13,24.22,53.01,81,0,2.24,clear sky
676,North Myrtle Beach,US,33.82,-78.68,70,88,90,8.05,overcast clouds
677,Diamantino,BR,-14.41,-56.45,80.22,49,100,6.46,overcast clouds
678,Americus,US,32.07,-84.23,68,72,1,5.82,clear sky
679,Bachaquero,VE,9.97,-71.15,81.03,80,47,8.19,scattered clouds
680,Atasu,KZ,48.68,71.64,33.94,69,0,6.33,clear sky
681,Rosarito,MX,32.33,-117.03,66.2,77,75,9.17,broken clouds
682,Sawakin,SD,19.11,37.33,81.97,71,69,6.51,broken clouds
683,Pokhara,NP,28.23,83.98,57.81,50,0,3.47,clear sky
684,Kondratovo,RU,57.98,56.11,73.85,100,90,6.71,overcast clouds
685,Constitucion,CL,-35.33,-72.42,54.82,75,0,12.93,clear sky
686,Vidim,RU,56.41,103.11,6.42,94,91,4.14,overcast clouds
687,Nikki,BJ,9.94,3.21,73.71,38,4,2.44,clear sky
688,Acajutla,SV,13.59,-89.83,73.4,100,40,5.37,light intensity drizzle
689,El Sauce,NI,12.89,-86.54,72.55,92,100,0.92,overcast clouds
